;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
1280;Swordfish;Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.;2001;R;99;['thriller', 'action', 'crime'];['AU', 'US'];6.5;185433.0
1281;TMNT;After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.;2007;PG;87;['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action'];['US', 'HK'];6.2;64062.0
1282;The Hours;"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.";2002;PG-13;114;['drama', 'romance'];['US'];7.5;130545.0
1283;Fool's Gold;Treasure hunter Ben 'Finn' Finnegan has sunk both his trusty boat and his marriage to Tess in his obsessive quest to find the legendary 'Queen's Dowry' treasure. When he finds a vital clue that may finally pinpoint the treasure's whereabouts, he drags Tess and her boss along on the hunt. But Finn is not the only one interested in the gold—his former mentor-turned-enemy will stop at nothing to beat him to it.;2008;PG-13;112;['comedy', 'action', 'romance', 'thriller'];['US'];5.7;78856.0
1284;Mona Lisa Smile;The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.;2003;PG-13;117;['drama'];['US'];6.5;81645.0
1286;The New Guy;Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?;2002;PG-13;88;['comedy'];['US'];5.8;35597.0
1287;Sex Drive;A high school senior drives cross-country with his best friends to hook up with a babe he met online.;2008;R;109;['comedy', 'action', 'romance'];['US'];6.5;87308.0
1289;Jimmy Neutron: Boy Genius;Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.;2001;G;83;['scifi', 'animation', 'comedy', 'family', 'action'];['US'];6.0;33986.0
1290;Temple Grandin;A biopic of Temple Grandin, an autistic woman who has become one of top scientists in humane livestock handling.;2010;Unknown;108;['drama'];['US'];8.2;29494.0
1291;Surrogates;Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.;2009;PG-13;89;['scifi', 'thriller', 'crime', 'action'];['US'];6.3;174248.0
1294;The Wrecking Crew;"A celebration of the musical work of a group of session musicians known as ""The Wrecking Crew."" a band that provided back-up instrumentals to such legendary recording artists as Frank Sinatra, The Beach Boys, and Bing Crosby.";2008;PG;101;['music', 'documentation', 'history'];['US'];7.6;3050.0
1295;The Master of Disguise;A sweet-natured Italian waiter named Pistachio Disguisey at his father Fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. But moments later the patriarch of the Disguisey family is kidnapped Fabbrizio's former arch-enemy, Devlin Bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. And it's up to Pistachio to track down Bowman and save his family before Bowman kills them!;2002;PG;80;['comedy', 'family', 'fantasy'];['US'];3.3;25044.0
1297;Murder by Numbers;Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.;2002;R;120;['crime', 'drama', 'thriller', 'documentation'];['US'];6.2;56496.0
1299;The Matrix Revolutions;The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.;2003;R;129;['thriller', 'scifi', 'action'];['US'];6.7;504524.0
1300;Down with Love;In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.;2003;PG-13;102;['romance', 'comedy'];['DE', 'US'];6.3;41424.0
1301;Buried;Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.;2010;R;95;['thriller', 'drama', 'european'];['US', 'FR', 'ES'];7.0;159055.0
1303;The Uninvited;Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions.;2009;PG-13;87;['horror', 'thriller', 'drama', 'fantasy'];['US'];6.3;79831.0
1304;The Brothers Grimm;Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.;2005;PG-13;118;['fantasy', 'comedy', 'thriller', 'horror', 'action'];['CZ', 'GB', 'US'];5.9;120364.0
1305;The Missing;When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.;2003;R;137;['thriller', 'western'];['US'];6.5;35753.0
1306;Doom;A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.;2005;R;113;['scifi', 'fantasy', 'action', 'horror', 'war', 'european'];['US', 'CZ', 'DE', 'GB'];5.2;112664.0
1307;The Scorpion King;In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.;2002;PG-13;92;['fantasy', 'thriller', 'action'];['DE', 'BE', 'US'];5.5;137025.0
1309;The Brothers Solomon;A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.;2007;R;93;['comedy'];['US'];5.2;10999.0
1311;Splinter;When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.;2008;R;82;['horror', 'thriller', 'scifi'];['US'];6.1;37052.0
1312;Miss Congeniality 2: Armed and Fabulous;"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI"". But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.";2005;PG-13;115;['comedy', 'action', 'crime'];['US'];5.1;74065.0
1313;American Psycho II: All American Girl;Rachel is a criminology student hoping to land a position as a teacher's assistant for professor Robert Starkman. She's sure this position will pave the way to an FBI career, and she's willing to do anything to obtain it -- including killing her classmates. The school psychiatrist, Dr. Daniels, becomes aware that Rachel is insane, but Rachel is skilled at her dangerous game of death and identity theft.;2002;R;88;['thriller'];['US'];Unknown;Unknown
1314;Australia;Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.;2008;PG-13;165;['romance', 'comedy', 'drama', 'war', 'western', 'european'];['GB', 'AU', 'US'];6.6;123704.0
1315;The Boondock Saints II: All Saints Day;Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.;2009;R;118;['thriller', 'action', 'crime'];['US'];6.2;64049.0
1316;The Next Three Days;A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.;2010;PG-13;133;['romance', 'thriller', 'crime', 'action', 'drama', 'european'];['US', 'FR'];7.3;195424.0
1317;Superman Returns;Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.;2006;PG-13;154;['scifi', 'action'];['US'];6.1;281120.0
1318;The X Files: I Want to Believe;Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.;2008;PG-13;104;['thriller', 'drama', 'crime', 'horror', 'scifi'];['US', 'CA'];5.9;91106.0
1319;Monster's Ball;Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.;2001;R;111;['romance', 'drama'];['US'];7.1;88598.0
1320;Catwoman;A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas;2004;PG-13;104;['fantasy', 'action', 'crime'];['US'];3.4;118144.0
1321;12 Rounds;When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.;2009;PG-13;108;['crime', 'action', 'thriller'];['US'];5.6;28793.0
1323;Transporter 2;Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.;2005;PG-13;87;['thriller', 'action', 'crime', 'european'];['FR'];6.3;200928.0
1324;Ghost Town;A spirited romantic comedy, Ghost Town is the story of Bertram Pincus (Ricky Gervais), a cranky Manhattan dentist who develops the unwelcome ability to see dead people. Really annoying dead people. But, when a smooth-talking ghost (Greg Kinnear) traps Bertram into a romantic scheme involving his widow Gwen (Tea Leoni), they are entangled in a hilarious predicament between the now and the hereafter!;2008;PG-13;102;['romance', 'drama', 'fantasy', 'comedy'];['US'];6.7;73176.0
1326;Bully;A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.;2001;R;113;['drama', 'crime'];['GB', 'US', 'FR'];6.9;37838.0
1327;Sex and the City;A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.;2008;R;145;['romance', 'comedy', 'drama'];['US'];5.6;121534.0
1328;Maid in Manhattan;Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?;2002;PG-13;105;['comedy', 'drama', 'romance'];['US'];5.3;88795.0
1329;For Your Consideration;"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.";2006;PG-13;86;['comedy'];['US'];6.3;14962.0
1330;Nanny McPhee;Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.;2005;PG;97;['fantasy', 'comedy', 'family'];['GB', 'US'];6.6;75200.0
1331;Underworld: Rise of the Lycans;A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.;2009;R;92;['thriller', 'fantasy', 'action', 'scifi'];['US'];6.5;158488.0
1332;Dark Water;Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom.;2005;PG-13;105;['horror', 'drama'];['US'];5.6;62080.0
1333;March of the Penguins;Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  This amazing, true-life tale is touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader... to adventure!!;2005;G;80;['documentation', 'family', 'european'];['FR'];7.5;57765.0
1334;World's Greatest Dad;In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.;2009;R;99;['drama', 'comedy'];['US'];6.9;38782.0
1335;We Are Marshall;When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.;2006;PG;124;['drama', 'sport'];['US'];7.0;60573.0
1336;The Animatrix;Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.;2003;PG-13;102;['scifi'];['JP', 'US'];Unknown;Unknown
1337;The Rules of Attraction;The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.;2002;R;111;['drama', 'comedy', 'romance'];['DE', 'US'];6.6;51318.0
1338;Conspiracy;"The historical recreation of the 1942 Wannsee Conference, in which Nazi and SS leaders gathered in a Berlin suburb to discuss the ""Final Solution to the Jewish Question"". Led by SS-General Reinhard Heydrich, this group of high ranking German officials came to the historic and far reaching decision that the Jews of Europe were to be exterminated in what would come to be known as the Holocaust.";2001;R;96;['drama', 'history', 'war'];['GB', 'US'];7.6;21231.0
1339;Mindhunters;Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.;2004;R;106;['thriller', 'crime', 'horror', 'european'];['US', 'FI', 'NL', 'GB'];6.3;60684.0
1340;Capturing the Friedmans;An Oscar nominated documentary about a middle-class American family who is torn apart when the father Arnold and son Jesse are accused of sexually abusing numerous children. Director Jarecki interviews people from different sides of this tragic story and raises the question of whether they were rightfully tried when they claim they were innocent and there was never any evidence against them.;2003;Unknown;107;['documentation', 'crime'];['US'];7.7;25538.0
1341;The Secret World of Arrietty;"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.";2010;G;94;['animation', 'drama', 'family', 'fantasy'];['JP'];7.6;88984.0
1342;What a Girl Wants;An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.;2003;PG;105;['drama', 'comedy', 'family', 'romance'];['US'];5.8;62752.0
1343;Original Sin;A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp;2001;R;118;['thriller', 'romance', 'drama', 'european'];['FR', 'US'];6.0;56421.0
1344;The Queen;The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.;2006;PG-13;103;['drama', 'european', 'history'];['FR', 'IT', 'GB'];7.3;109497.0
1345;Last Night;The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love.;2010;R;93;['romance', 'drama', 'european'];['US', 'FR'];6.5;48475.0
1346;Jonah Hex;Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.;2010;PG-13;81;['western', 'fantasy', 'thriller', 'action', 'drama'];['US'];4.7;58710.0
1347;The Golden Compass;After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.;2007;PG-13;113;['action', 'fantasy', 'family'];['GB', 'US'];6.1;186504.0
1348;Ultraviolet;"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.";2006;PG-13;87;['thriller', 'action', 'scifi', 'crime', 'fantasy'];['US'];4.3;81632.0
1349;Wristcutters: A Love Story;"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip, with his Russian rocker friend, to find her. Their journey takes them through an absurd purgatory where they discover that being dead doesn't mean you have to stop livin'!";2006;R;88;['fantasy', 'romance', 'comedy', 'drama'];['GB', 'US'];7.2;55715.0
1350;Deception;As a corporate auditor who works in a number of different offices, Jonathan McQuarry wanders without an anchor among New York's power brokers. A chance meeting with charismatic lawyer Wyatt Bose leads to Jonathan's introduction to The List, an underground sex club. Jonathan begins an affair with a woman known only as S, who introduces Jonathan to a world of treachery and murder.;2008;R;107;['thriller', 'crime', 'drama'];['US'];6.0;39159.0
1351;Shall We Dance?;Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.;2004;PG-13;107;['comedy', 'drama', 'romance', 'music'];['US'];6.1;46751.0
1352;Daddy Day Care;Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.;2003;PG;92;['comedy', 'family'];['US'];5.6;67902.0
1353;Divine Secrets of the Ya-Ya Sisterhood;"A mother and daughter dispute is resolved by the ""Yaya sisterhood"" - long time friends of the mother.";2002;PG-13;116;['drama'];['US'];6.0;19607.0
1354;The Fog;Trapped within an eerie mist, the residents of Antonio Bay have become the unwitting victims of a horrifying vengeance. One hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. Now they're back – long-dead mariners who've waited a century for their revenge.;2005;PG-13;100;['thriller', 'horror'];['CA'];3.7;36817.0
1355;Killers;When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.;2010;PG-13;100;['thriller', 'action', 'comedy', 'romance'];['US'];5.4;91194.0
1356;The Omen;A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.;2006;R;110;['horror', 'thriller', 'scifi', 'romance', 'drama', 'fantasy', 'action'];['US'];5.5;58929.0
1357;Ghosts of Girlfriends Past;When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.;2009;PG-13;115;['fantasy', 'comedy', 'romance', 'european'];['US'];5.8;89303.0
1360;The Cooler;Bernie works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow, is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.;2003;R;101;['drama', 'romance'];['US'];6.9;33978.0
1361;Two Lovers;A depressed man moves back in with his parents following a recent heartbreak and finds himself with two women.;2008;R;110;['romance', 'drama', 'european'];['FR', 'US'];7.0;40027.0
1362;You, Me and Dupree;After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.;2006;PG-13;108;['comedy', 'romance'];['US'];5.6;80990.0
1363;Frequently Asked Questions About Time Travel;Follows three social outcasts -- two geeks and a cynic -- as they attempt to navigate a time-travel conundrum in the middle of a British pub. Faris plays a girl from the future who sets the adventure in motion.;2009;PG-13;83;['romance', 'comedy', 'scifi'];['GB'];7.1;33753.0
1364;The Rocker;In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.;2008;PG-13;102;['comedy', 'music'];['US'];6.2;38454.0
1365;American Splendor;An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.;2003;R;101;['comedy', 'drama'];['US'];7.4;49722.0
1366;The Wackness;Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctor's daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.;2008;R;99;['drama', 'comedy', 'romance'];['US'];7.0;30498.0
1367;The Haunting in Connecticut;When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.;2009;PG-13;102;['thriller', 'horror', 'drama'];['US'];5.8;61807.0
1368;From Paris with Love;James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.;2010;R;92;['thriller', 'action', 'crime', 'european'];['GB', 'FR'];6.4;116650.0
1369;Jersey Girl;Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.;2004;PG-13;102;['romance', 'comedy', 'drama'];['US'];6.2;65823.0
1370;Last Days;The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours.;2005;R;97;['drama', 'music'];['US'];5.7;22642.0
1371;Rush Hour 3;"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?";2007;PG-13;97;['crime', 'comedy', 'thriller', 'action'];['US'];6.2;164932.0
1372;Grey Gardens;"Based on the life stories of the eccentric aunt and first cousin of Jackie Onassis raised as Park Avenue débutantes but who withdrew from New York society, taking shelter at their Long Island summer home, ""Grey Gardens."" As their wealth and contact with the outside world dwindled, so did their grasp on reality.";2009;PG;104;['history', 'drama'];['US'];7.4;10324.0
1373;After the Sunset;An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.;2004;PG-13;97;['crime', 'action', 'comedy', 'drama'];['US'];6.2;47157.0
1374;The Secret Life of Bees;Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.;2008;PG-13;114;['drama'];['US'];7.2;26034.0
1375;Two for the Money;A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.;2005;R;122;['thriller', 'crime', 'drama', 'sport'];['US'];6.2;45793.0
1376;Final Fantasy: The Spirits Within;Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.;2001;PG-13;106;['scifi', 'thriller', 'fantasy', 'animation', 'music', 'action', 'romance'];['JP', 'US'];6.4;81862.0
1377;Going the Distance;Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.;2010;R;104;['drama', 'romance', 'comedy', 'european'];['US'];6.3;58243.0
1378;The Conspirator;Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.;2010;PG-13;122;['drama', 'history', 'crime'];['US'];6.9;28771.0
1379;Legend of the Guardians: The Owls of Ga'Hoole;Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.;2010;PG;100;['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation'];['US', 'AU'];6.9;82623.0
1382;xXx: State of the Union;Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.;2005;PG-13;101;['thriller', 'action', 'crime', 'scifi'];['US'];4.4;70215.0
1383;Fired Up!;Popular high schoolers and best friends Shawn and Nick decide to ditch football camp for cheerleader camp. For the girls and for the glory.;2009;PG-13;90;['comedy', 'sport'];['US'];6.1;43931.0
1384;Basic Instinct 2;Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.;2006;R;114;['crime', 'thriller', 'drama', 'european'];['US', 'DE', 'GB'];4.3;39378.0
1386;Righteous Kill;"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?";2008;R;101;['crime', 'thriller', 'drama'];['US'];6.0;87873.0
1387;The Cat Returns;"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.";2002;G;75;['fantasy', 'documentation', 'romance', 'animation', 'comedy', 'family'];['JP'];7.2;55239.0
1388;Tales from Earthsea;"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.";2006;PG-13;115;['fantasy', 'animation'];['JP'];6.4;39091.0
