;title;description;release_year;age_certification;genres;production_countries;seasons;imdb_score;imdb_votes
931;Port Protection Alaska;Port Protection is home to the few who have left behind normal society and chosen a different life in a remote Alaskan community, where survival of the individuals and community cannot sustain without the other. The stakes are high. The land is rugged and unforgiving and the seas which surround Port Protection are cold and merciless. With risk comes a reward more profound than mere survival: a world of beauty and freedom with the security of community and without the constraints of bureaucracy. In Port Protection there are no clear roads to survival, inhabitants must carve one themselves.;2015;TV-14;['drama', 'reality'];['US'];7.0;8.2;464.0
935;Primal Survivor;Hazen Audel embarks on an epic trek that will mirror a traditional Berber nomad journey across the Saharan desert cauldron to an oasis.;2016;TV-14;['documentation', 'reality'];['US'];6.0;8.2;345.0
937;America's National Parks;An epic journey from the geysers of Yellowstone to the rugged Pacific coast of the Olympic peninsula, from the hot desert of Saguaro to the icy Gates of the Arctic, from the subtropical sea of grass in the Everglades to the world-famous peaks of Yosemite and from the mystic Smoky Mountains to the biggest gorge on Earth: the Grand Canyon.;2015;TV-PG;['documentation', 'family'];['US'];1.0;7.6;198.0
941;K.C. Undercover;K.C. Cooper, a high school math whiz and karate black-belt, learns that her parents are spies when they recruit her to join them in the secret government agency, The Organization. While she now has the latest spy gadgets at her disposal, K.C. has a lot to learn about being a spy, including keeping her new gig a secret from her best friend Marisa. Together, K.C. and her parents, Craig and Kira, and her younger siblings, Ernie and Judy (a humanoid robot), try to balance everyday family life while on undercover missions, near and far, to save the world.;2015;TV-G;['drama', 'comedy', 'action', 'family'];['US'];3.0;6.2;4717.0
944;Star vs. the Forces of Evil;Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.;2015;TV-Y7;['scifi', 'fantasy', 'thriller', 'comedy', 'drama', 'action', 'family', 'animation'];['US'];4.0;8.0;14241.0
946;The Muppets;The Muppets return to primetime with a contemporary, documentary-style show. For the first time ever, a series will explore the Muppets’ personal lives and relationships, both at home and at work, as well as romances, breakups, achievements, disappointments, wants and desires. This is a more adult Muppet show, for “kids” of all ages.;2015;TV-PG;['comedy', 'family'];['US'];1.0;7.4;6644.0
947;Marvel's Guardians of the Galaxy;Peter Quill is Star-Lord, the brash adventurer who, to save the universe from its greatest threats, joins forces with a quartet of disparate misfits — fan-favorite Rocket Raccoon, a tree-like humanoid named Groot, the enigmatic, expert fighter Gamora and the rough edged warrior Drax the Destroyer.;2015;TV-Y7;['action', 'comedy', 'drama', 'family', 'scifi', 'animation'];['US'];3.0;7.2;3060.0
948;Alex & Co.;A group of friends studying in secondary school find their love for music after stumbling upon a banned room in their school.;2015;Unknown;['drama', 'family', 'music', 'romance', 'comedy'];['IT'];3.0;5.4;310.0
950;MECH-X4;Ryan Walker mysteriously awakens MECH-X4, a giant robot built to defend Bay City against impending doom. When monsters begin to descend, Ryan recruits his two best friends and his brother to help pilot the robot that is their only hope of saving their town from mass destruction.;2016;TV-Y7;['scifi', 'comedy', 'family', 'action'];['CA'];3.0;5.9;510.0
951;Elena of Avalor;The story of a brave teenager who has saved her kingdom from an evil sorceress and must now learn to rule as a crown princess until she’s old enough to be queen.;2016;TV-G;['animation', 'action', 'comedy', 'drama', 'family', 'fantasy'];['US'];3.0;6.3;1510.0
953;Stuck in the Middle;Harley is an engineering whiz who uses her inventions to navigate life as the middle child in a large family of seven kids.;2016;TV-G;['comedy', 'family', 'documentation', 'romance'];['US'];3.0;6.3;1978.0
954;LEGO Star Wars: Droid Tales;Following their victory celebration in the Ewok village on Endor, seen at the close of Star Wars: Return of the Jedi, C-3PO and R2-D2 have gathered to regale Luke, Leia, Han, Chewbacca and the other Rebels with the tales of their adventures that led to the events of Star Wars: The Phantom Menace. An accidental kidnapping occurs while the droids are reminiscing and suddenly viewers are taken on a new adventure that leads to encounters with familiar faces and places that prompt the re-telling of the entire saga. The series offers all of the playful humor that viewers expect from LEGO Star Wars.;2015;TV-Y;['animation', 'action', 'comedy', 'scifi'];['US'];2.0;7.5;856.0
956;The Lion Guard;Simba's son, Kion, assembles a group of animals to protect the Pride Lands, known as the Lion Guard.;2016;TV-G;['family', 'drama', 'music', 'animation', 'action', 'comedy', 'fantasy'];['US'];3.0;6.4;2064.0
957;Ice Road Rescue;Reality series following a group of truck drivers in the mountain passes of Norway, some of the most dangerous roads in all of Europe.;2015;TV-14;['documentation', 'reality'];['GB'];6.0;8.0;243.0
958;Pickle & Peanut;A buddy comedy series about two unlikely friends — an emotional pickle and a freewheeling peanut.;2015;TV-Y7;['comedy', 'fantasy', 'animation', 'family'];['US'];2.0;3.9;1437.0
959;Miles from Tomorrowland;"This intergalactic adventure charts the outer space missions of young adventurer Miles Callisto and his family – mom and ship captain, Phoebe; mechanical engineer dad, Leo; tech-savvy big sister, Loretta; and robo-ostrich pet, Merc – as they help connect the universe on behalf of the Tomorrowland Transit Authority.";2015;TV-Y;['action', 'scifi', 'animation', 'family'];['US'];3.0;6.4;561.0
960;Continent 7: Antarctica;Take a journey to Antarctica to experience the world’s most extreme wilderness, to see the massive undertaking it is to support human life there, and to chronicle the world-changing science being done. Embed with missions on the ice, underneath it, and atop some of its peaks, as scientists and survival experts join forces to fight brutal conditions to help change the world.;2016;TV-PG;['documentation'];['US'];1.0;7.4;173.0
961;Goldie & Bear;You’ve heard the story of Goldilocks and the Three Bears, but did you hear what happened after the story ended? Goldilocks apologized to Bear and now they’re best friends.;2015;TV-Y;['animation', 'family', 'fantasy', 'music'];['US'];2.0;6.1;399.0
962;The Lodge;Fifteen-year-old Skye moves with her father from the big city to rural Northern Ireland, where they take over a local family owned  hotel called North Star, previously managed by Skye's grandfather. Skye tries to build a new life, but this new life is not free from complications as Skye must navigate through the everyday stresses of life as a teenager and tries to integrate into a group of teenagers who live and work in the hotel.;2016;TV-G;['drama', 'family', 'reality'];['GB'];2.0;6.1;586.0
963;Bizaardvark;The live-action comedy follows comedy duo Paige and Frankie, two quirky teens who write funny songs and create music comedy videos for their online channel. With the help of friend and aspiring agent Bernie plus Vuuugle stars Dirk and Amelia, the best friends embark on comedic adventures in their quest to take the video blogging world by storm.;2016;TV-G;['comedy', 'family'];['US'];4.0;3.9;2144.0
964;Descendants: Wicked World;After Ben's coronation in Descendants, the villain kids Mal, Evie, Carlos and Jay settle in at being good while their villainous parents are still roaming the Isle of the Lost. The story goes deeper at the arrival of new villain kids, Freddie (Dr. Facilier's daughter), CJ (Captain Hook's daughter) and Zevon (Yzma's son).;2015;TV-G;['scifi', 'family', 'fantasy', 'romance', 'animation', 'comedy'];['US'];2.0;6.6;974.0
965;The Greeks;National Geographic's landmark event series, The Greeks, brings together historians, archaeologists, actors, athletes, scientists and artists to launch a groundbreaking exploration into the ancient Greeks' journey - not just to better understand their past, but to discover how their legacy illuminates our present, and will shape our future. The story of the Greeks is the story of us.;2016;Unknown;['documentation', 'sport', 'history'];['US'];1.0;7.7;215.0
966;I am Luna;Although it is difficult for Luna to live in another country, she is determined to try everything to make new friends and achieve a new style of skating.;2016;Unknown;['music', 'documentation', 'comedy', 'family'];['AR'];3.0;6.4;1330.0
970;Marvel Funko Shorts;In 2016, Marvel and Funko collaborated to create the first-ever Funko animated shorts. Each of the shorts featured some of Marvel’s most popular superheroes and villains, including Spider-Man, Iron Man, Loki, Rocket, Groot, the Collector, Deadpool and Venom.;2016;TV-G;['animation'];['US'];1.0;Unknown;Unknown
971;United States of Animals;The United States of Animals is your guide to amazing animals doing incredible things around the country. Showcasing the best and most accessible wildlife and revealing secrets behind the fascinating things that animals do, this field guide shows you where and when to go, and what to look for to help you become the wildlife expert you have always dreamed of being.;2016;TV-PG;['documentation'];['US'];1.0;6.3;19.0
972;Milo Murphy's Law;Milo Murphy is the personification of Murphy’s Law where anything that can go wrong will go wrong. Suffering from Extreme Hereditary Murphy’s Law condition (EHML), Milo always looks to make the best of the cards he’s been dealt and his endless optimism and enthusiasm can turn any catastrophe into a wild adventure. Together, he and his friends will learn that it’s all about a positive attitude and not to sweat the big stuff… and it’s all big stuff.;2016;TV-Y7;['comedy', 'action', 'family', 'fantasy', 'animation'];['US'];3.0;7.6;2696.0
973;China From Above;China is a land of immense scale and diversity, an ancient civilization with a fascinating history dating back thousands of years. From the monumental engineering feats of the Great Wall, to innovative and unique farming techniques, and a massive water splashing festival, you’ll discover how China has transformed its cities and infrastructure so much in three decades while still retaining its strong traditions, and how these strong traditions have shaped China’s landscape to make it uniquely recognizable and truly magnificent, especially from the air!;2015;TV-PG;['documentation'];['US'];2.0;7.7;114.0
974;Weird But True;Join hosts Charlie and Kirby Engelman as these siblings and science-lovers explore the fun and curious ways our world works. From searching for space rocks in Arizona to meeting some seriously cool dogs in Alaska - no topic is off limits.;2016;TV-G;['family', 'documentation'];['US'];3.0;7.8;93.0
977;Wild Yellowstone;"Yellowstone challenges every animal that lives in this Rocky Mountain wilderness; in summer it pitches them into battle against one another for food, territories and mates, in winter it forces them into a struggle for survival.";2015;TV-PG;['documentation'];['US'];1.0;7.4;91.0
980;Best Friends Whenever;When their aspiring scientist friend Barry's invention goes awry, best friends Shelby and Cyd gain the power to leap forward and backward in time whenever they want – and sometimes when they don't. Now, they experience the twists and turns of friendship and must decide between fixing mistakes in the past or catching a glimpse of the future. While Barry and his assistant, Naldo, try to figure out how to replicate time travel for themselves, Cyd and Shelby use their newfound power to navigate high school life and Shelby's mischievous twin brothers, Bret and Chet.;2015;TV-G;['scifi', 'comedy', 'family'];['US'];2.0;5.8;1753.0
985;Animal ER;Follow the highly trained doctors and staff of Houston’s Gulf Coast Veterinary Specialists as they perform high-end, specialized veterinary medicine on domestic and exotic animals. Watch as they perform a double root canal on a Chimpanzee, a life-saving hysterectomy on a Bengal tiger, and dental surgery to restore functional living to a police dog.;2016;TV-14;['reality', 'documentation'];['US'];2.0;7.9;70.0
988;Supercar Megabuild;Buckle up petrol-heads, there's a shiny, motoring show on the scene. Putting a fresh spin on your typical car transformation TV show, Supercar Megabuild. In every episode our British motor-mad mechanics will embark on an ambitious mission to transform an ordinary car into extraordinary supercar, fit for the racetrack. But with limited time and other inevitable roadblocks piling on the pressure, will they succeed in creating the ultimate supercars?;2016;Unknown;['reality', 'documentation'];['GB'];2.0;4.6;71.0
989;Wild Sri Lanka;Wild Sri Lanka is a three part mini series about this tropical island in the Indian Ocean, off the southeastern coast of India. This land was wracked by civil war for decades. But now, researchers can bring modern science and technology to bear, in order to take stock of what lives here. The series explores the diverse wildlife of the country's coast and seas, taking clues from the water around the island to examine how the landmass came to be and why its complex climate and unique location see such a diverse range of species inhabiting its shores.;2015;Unknown;['documentation'];['GB'];1.0;8.3;87.0
994;Future-Worm!;Meet Danny, inventor of the Time Machine Lunch Box. During its maiden voyage, the lunch box was hurled way into the future, where future scientists discovered a simple worm that they put through their genetic escalator, increasing the worm's intellectual capacity and need for adventure. This worm became FUTURE-WORM. Now he's returned to make sure Danny never has a boring day. One boy. One worm. Together. Into the past, present, and future. ...These are their adventures.;2015;TV-Y7;['animation', 'comedy', 'family', 'scifi'];['US'];1.0;5.6;252.0
998;Lab Rats: Elite Force;In a bustling metropolis after the Mighty Med hospital is destroyed by a band of unknown super-villains, Adam and Leo volunteer to oversee the students at Davenport's Bionic Academy. Kaz, Oliver and Skylar join forces with Chase and Bree to form a powerful elite force that combines bionic heroes and superheroes. Together, they vow to track down the villains and keep the world safe.;2016;TV-Y7;['scifi', 'comedy', 'drama', 'family'];['US'];2.0;6.6;1380.0
1000;Walk the Prank;A team of practical jokesters creates hilarious over-the-top pranks for an online hidden camera show.;2016;TV-Y7;['comedy', 'reality'];['US'];3.0;3.7;466.0
1004;First Class Chefs;First Class Chefs: Family Style is a cooking competition the the whole family! Each week teams of two family members go head to head to create a delicious and heathy dish.;2015;Unknown;['family', 'reality'];['GB'];1.0;Unknown;Unknown
1005;Party Animals;Watch what happens when animals are caught on camera doing wacky activities! This music video series captures the funny moments animals have in their day-to-day lives.;2016;Unknown;['documentation'];['US'];1.0;Unknown;Unknown
1006;Nature Boom Time;Follow Charlie, Kirby, and Patrick as they travel around the United States to learn about different kinds of trees—and what makes nature incredibly awesome. Science and history are explained with paper cutouts and goofy girl Casey back at headquarters.;2016;Unknown;[];['US'];1.0;Unknown;Unknown
1013;The Book of Once Upon a Time;Classic Disney tales from 'The Book of Once Upon a Time' are brought to life in a magical storytelling experience.;2015;TV-G;[];['US'];4.0;Unknown;Unknown
1015;Bluey;Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.;2018;TV-Y;['animation', 'family'];['AU'];3.0;9.7;6626.0
1016;Marvel's The Punisher;A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.;2017;TV-MA;['crime', 'action', 'scifi', 'drama', 'thriller'];['US'];2.0;8.5;220204.0
1017;Marvel's Inhumans;After the Royal Family of Inhumans is splintered by a military coup, they barely escape to Hawaii where their surprising interactions with the lush world and humanity around them may prove to not only save them, but Earth itself.;2017;TV-PG;['scifi', 'action'];['US'];1.0;4.9;25439.0
1022;Marvel's Iron Fist;Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.;2017;TV-MA;['scifi', 'action', 'crime', 'fantasy'];['US'];2.0;6.5;126083.0
1023;Marvel's The Defenders;Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.;2017;TV-MA;['scifi', 'action', 'crime', 'animation', 'comedy', 'fantasy'];['US'];1.0;7.3;31.0
1025;Marvel's Runaways;Every teenager thinks their parents are evil. What if you found out they actually were? Six diverse teenagers who can barely stand each other must unite against a common foe – their parents.;2017;TV-14;['scifi', 'action', 'drama', 'documentation'];['US'];3.0;6.9;25446.0
1033;Once;The series revolves around Gabo, a soccer-loving teenager who, upon receiving a scholarship from the prestigious Sports Academic Institute (IAD) of Buenos Aires, will see his dream of playing at Los Halcones Dorados, the renowned amateur team of the school, and also his longing to become a professional footballer.;2017;Unknown;['comedy', 'sport', 'family'];['AR'];3.0;7.9;362.0
1035;One Strange Rock;A mind-bending, thrilling journey exploring the fragility and wonder of planet Earth, one of the most peculiar, unique places in the entire universe, brought to life by the only people to have left it behind – the world’s most well known and leading astronauts.;2018;TV-G;['documentation'];['US'];2.0;8.7;7705.0
1036;grown-ish;Zoey Johnson heads to college and begins her hilarious journey to adulthood but quickly discovers that not everything goes her way once she leaves the nest.;2018;TV-14;['comedy', 'drama'];['US'];4.0;6.4;5268.0
1040;Marvel's Spider-Man;An insecure but courageous and intelligent teen named Peter Parker, a new student of Midtown High, is bitten by a radioactive spider and given powers. He becomes a hero named Spider-Man after the death of his uncle and he must adapt to this new way of life.;2017;TV-G;['scifi', 'animation', 'action', 'family'];['US'];3.0;6.1;2479.0
1041;Star Wars Resistance;Kazuda Xiono, a young pilot for the Resistance, is tasked with a top secret mission to investigate the First Order, a growing threat in the galaxy.;2018;TV-Y7;['scifi', 'animation', 'action', 'comedy', 'drama', 'family', 'fantasy'];['US'];2.0;5.1;5476.0
1042;Muppet Babies;The reimagined playroom antics and wacky adventures of the young Kermit the Frog, Piggy, Fozzie Bear, Gonzo, Animal, Summer Penguin, and Miss Nanny.;2018;TV-Y;['comedy', 'animation', 'scifi', 'fantasy', 'family'];['US'];3.0;6.6;595.0
1045;DuckTales;The adventures of billionaire Scrooge McDuck and his nephews Huey, Dewey and Louie, their famous uncle Donald Duck, pilot extraordinaire Launchpad, Mrs. Beakly, Webby and Roboduck. Adventures and hidden treasures are everywhere, in their hometown Duckburg and all around the world.;2017;TV-Y7;['animation', 'family', 'fantasy', 'action', 'scifi', 'comedy'];['US'];3.0;8.2;9374.0
1046;Raven's Home;Best friends Raven and Chelsea, now both divorced mothers, are raising their children in a house together. Their house is turned upside down when they realize one of Raven's children inherited the same psychic abilities as their mother.;2017;TV-G;['comedy', 'family'];['US'];5.0;7.1;3099.0
1047;Star Wars: Forces of Destiny;An animated micro-series starring Rey, Jyn Erso, Princess Leia, Ahsoka Tano, and more. Small moments and everyday decisions shape a larger heroic saga.;2017;TV-Y7;['scifi', 'action', 'family', 'animation', 'drama'];['US'];2.0;5.2;2023.0
1048;Puppy Dog Pals;Fun-loving pug puppies, brothers Bingo and Rolly, have thrill-seeking appetites that take them on exhilarating adventures in their neighborhood and around the globe.;2017;TV-Y;['animation', 'comedy', 'drama', 'family'];['US'];5.0;6.8;1052.0
1050;Big City Greens;The offbeat adventures of 10-year-old Cricket Green, a mischievous and optimistic country boy who moves to the big city with his wildly out of place family – older sister Tilly, father Bill and Gramma Alice.;2018;TV-Y7;['comedy', 'family', 'animation'];['US'];3.0;7.3;2040.0
1052;Drain the Oceans;Maritime mysteries -- old and new -- come to life in this series, combining scientific data and digital re-creations to reveal shipwrecks, treasures, and sunken cities on the bottom of lakes, seas and oceans around the world.;2018;TV-PG;['documentation', 'history'];['US'];4.0;7.5;506.0
1053;Big Hero 6 The Series;Picking up immediately following the events in the feature film, these are the continuing adventures and friendship of 14-year-old tech genius Hiro and his compassionate, cutting-edge robot Baymax. As the new prodigy at San Fransokyo Institute of Technology, Hiro now faces daunting academic challenges and the social trials of being the little man on campus. Off campus, the stakes are raised for the high-tech heroes as they must protect their city from an array of scientifically enhanced villains.;2017;TV-Y7;['action', 'comedy', 'animation', 'scifi', 'family'];['US'];3.0;7.4;31.0
1054;Marvel's Ant-Man;Follow Scott Lang as Ant-Man, dealing with everything from super villains to miniature alien invasions (and occasionally helping Cassie with her homework). Along with The Wasp and Hank Pym, Ant-Man protects the world one inch at a time.;2017;Unknown;['action', 'comedy', 'family', 'scifi', 'animation'];['US'];1.0;6.6;426.0
1058;Secrets of the Zoo;With nearly 6,000 veterinary cases and well over 100 births each year, the team at the Columbus Zoo has no shortage of incredible drama.;2018;TV-PG;['reality', 'documentation'];['US'];5.0;8.3;237.0
