;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
2757;ReMastered: Who Shot the Sheriff;In 1976, reggae icon Bob Marley survived an assassination attempt as rival political groups battled in Jamaica. But who exactly was responsible?;2018;Unknown;57;['documentation', 'crime', 'history', 'music'];['US'];6.9;1430.0
2758;Period. End of Sentence.;In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.;2018;Unknown;26;['documentation'];['US'];Unknown;Unknown
2759;Good Game: The Beginning;New high school grad and avid gamer Cenk is recruited to an intense esports team that trains for a tournament with a life-changing prize.;2018;PG-13;104;['comedy', 'drama', 'sport'];['TR'];4.4;1841.0
2760;Tattoo of Revenge;After suffering a violent incident, a woman decides to become a vigilante, defending every woman who has suffered from physical or psychological abuse.;2018;R;150;['comedy', 'romance', 'thriller'];['MX'];4.9;117.0
2761;Love Jacked;Maya, a headstrong 28-year-old with artistic ambitions – a strong contrast to what her father Ed wants: a dutiful daughter to run the family store. Ed is shocked when Maya takes her assertions of independence a step further and decides to travel to Africa for inspiration and returns with a fiancé who is not quite what he seems.;2018;PG-13;100;['comedy', 'romance'];['ZA', 'US', 'CA'];5.8;2215.0
2762;Animas;"Abraham and his female friend Álex have a close relationship; they share both secrets and fears. When Abraham starts going out with Anchi, he begins to distance himself from Álex, who gradually dives into a living hell where she encounters strange apparitions, nightmarish visions and extreme situations.";2018;Unknown;83;['thriller', 'horror', 'animation', 'drama', 'european'];['ES', 'BE'];Unknown;Unknown
2763;The Bridge;Obadare, a Yoruba prince and Stella, a young lady from a distinguished Igbo family are a couple whose relationship is threatened by tribal prejudice and parental plans for each's life. When the couple secretly weds against their parents' wishes, the consequence shakes the very foundation and sustenance of both families.;2017;Unknown;115;['drama', 'romance'];['CA'];5.6;38.0
2764;The Last Runaway;Former Colonel Fernandez is appointed Minister of the National Anti-Drug Agency (SENAD) and purges the special forces to fight the first of many battles against drug trafficking on the border of Paraguay and Argentina.;2018;Unknown;107;['crime', 'drama', 'action'];['PY'];5.9;727.0
2765;Turkish Dance School;Selim a young doctor in search of the 100th patient to finish his thesis comes across a beautiful young girl, Aysel who has tried to commit a suicide. As a possible cure, dance become their main focus and by coincidence they find themselves attending competitions under the guidance of Sengül Dance School.;2017;PG-13;106;['comedy', 'drama'];['TR'];5.6;2202.0
2766;Bigger Than Africa;When the slave boats docked in the Americas, Cuba and the Caribbean, hundreds of cultures and religions came with the Africans but only one survived the plantations. To date, the most pronounced African Culture of the Diasporas remains the culture of the Yoruba. From Brazil to Trinidad, the United States to Cuba, Haiti and the entire Caribbean, this West African culture dominates all other Cultures of Africa and could be said to have survived the plantations for hundreds of years. Bigger Than Africa follows the trans-Atlantic slave trade route from West Africa to six different countries-- USA, Nigeria, Brazil, Republic of Benin, Trinidad and Tobago and Cuba-- to explore and find reasons for the survival of this particular West African Culture.;2018;Unknown;87;['documentation'];['US', 'NG'];7.0;31.0
2767;Lionheart;In order to save her father's ailing bus company, competent but perennially overlooked Adaeze must find a way to work alongside feckless uncle Godswill.;2018;Unknown;95;['drama', 'comedy'];['NG'];5.6;1458.0
2768;Russell Brand: Re:Birth;Russell ruminates on the state of the world and reflects how life has changed since he became a father.;2018;Unknown;63;['comedy'];['GB'];6.5;1221.0
2769;El club de los buenos infieles;Four childhood friends, all married with no passion left, get together in a high school reunion dinner. Between laughs and drinks, they all agree that they love their wives but no longer desire them. Together they hatch an illogical project: a secret club for men who want to cheat, so that they themselves can regain lust for their wives.;2018;Unknown;90;['comedy', 'european'];['ES'];5.5;664.0
2770;Jeff Dunham: Relative Disaster;Ventriloquist Jeff Dunham brings his rude, crude and slightly demented posse of puppets to Ireland for a gleeful skewering of family and politics.;2017;Unknown;70;['comedy'];['IE'];6.4;1274.0
2771;The Most Assassinated Woman in the World;Set against the backdrop of the infamous Theatre Grand Guignol the story revolves around iconic actress Paula Maxa - the most famous of the Grand Guignol's leading ladies and the titular Most Assassinated Woman, who was graphically slain on stage multiple times a day.;2018;Unknown;102;['thriller', 'drama', 'european'];['US', 'BE', 'GB'];5.3;1092.0
2772;Semesta;Through the lens of faiths and cultures in seven provinces in Indonesia, this documentary follows individuals who strive to address climate change.;2018;Unknown;88;['documentation'];['ID'];7.3;111.0
2773;Stars in the Sky: A Hunting Story;This documentary focuses on the lives of American hunters, presented as an honest exploration of the controversies, emotions, and traditions inherent to this most primal human activity.;2018;Unknown;69;['documentation'];['US'];7.2;343.0
2774;Cook Off;A Zimbabwean single mother's life is turned upside down when her son enters her into a reality TV cooking competition.;2017;PG;116;['romance', 'comedy'];['ZW'];6.0;354.0
2775;Kevin James: Never Don't Give Up;Kevin James makes his long-awaited return to stand-up in this family-friendly special, dishing on fatherhood, fans, his disdain for allergies and more.;2018;PG;62;['comedy'];['US'];6.2;1468.0
2776;Heaven Without People;Josephine, the matriarch of a sprawling family, is delighted to gather everyone for Easter lunch for the first time in two years. While they all share a joyful meal, an incident ignites underlying tensions between the family members and leads them gradually into chaos.;2017;Unknown;91;['drama'];['LB'];7.6;1253.0
2777;My Birthday Song;Rajiv Kaul, a successful ad-filmmaker, is celebrating his 40th birthday. Everything is as always: friends, food, wine, music. The only thing different is the absence of his wife and kids and the presence of a beautiful stranger, Sandy. Who is she? Why does she stare at him? Do they know each other from before?  A dangerous liaison ensues and throws Rajiv’s life upside down. Nothing is what it seems and there is no one who Rajiv can trust. Neither his wife nor his best friend, but most dangerously, not even himself.  Can Rajiv undo the past and save himself from the impending doom?  A series of twisted events blurs the fine line between past, present and future. Between what’s real and what may not be…;2018;Unknown;95;['thriller'];['IN'];5.6;282.0
2778;Taramani;An orthodox youngster and a free-spirited lady fall in love, only to understand that they are different in all aspects of life. How do they realise their complex requirements and mistakes?;2017;Unknown;150;['drama', 'romance'];['IN'];7.5;1639.0
2779;Love.com;It's a love story between a fashion blogger and a video game blogger. The beauty and the nerd.;2017;Unknown;92;['romance', 'comedy'];['BR'];5.8;757.0
2780;Born Racer;A powerful and inspirational story of dedication, danger, fear, and the rare ‘will’ some of us have to defy all personal limitations.  Experience the fastest motorsport on earth through the eyes of five-time champion Scott Dixon and the Chip Ganassi Racing team. Filmed with an access all areas lens, ‘Born Racer’ follows the people who are passionate about the world of auto racing and asks why some individuals feel compelled to face danger and risk their lives in order to win.  Both action-packed and highly-intimate, it features an intense blend of up close and personal filming with never-before-seen spectacular, cutting-edge racing footage to explore a sport that defines the very people who inhabit it, and pushes them to the edge in their desire for success.;2018;R;88;['action', 'drama', 'documentation'];['NZ'];6.1;262.0
2781;Aggretsuko: We Wish You A Metal Christmas;While Retsuko desperately makes plans for Christmas Eve, her new obsession with seeking validation through social media spirals out of control.;2018;Unknown;22;['animation', 'comedy'];['JP'];Unknown;Unknown
2782;Manu;The relationship between a painter and his admirer unfolds as an abstract, twist-filled hide-and-seek game against the backdrop of murder and revenge.;2018;Unknown;182;['thriller', 'romance'];['IN'];7.6;1081.0
2783;Exes Baggage;After a chance encounter, Pia  and Nix instantly hit it off. Natural conversations eventually develop into deep attraction. Despite their wounds from previous relationships, both decide to take a chance on each other.  But when their love blossoms into a relationship, their differences will test their love and will make them question: Are they ready for love when they're still carrying baggage from their past?;2018;Unknown;104;['drama', 'romance'];['PH'];6.4;269.0
2784;Teefa in Trouble;Teefa goes to Poland to get Anya to Pakistan to marry Butt gangster's son but lands up in trouble with Anya's gangster father and the Polish police.;2018;PG-13;155;['drama', 'comedy', 'action', 'crime', 'romance'];['PK'];7.0;3659.0
2785;Up Among the Stars;Víctor is a film director who is overcome by his own misfortunes. He is an alcoholic, unemployed and terribly depressed, largely because of the death of his wife. However, Victor is still the best in one thing: telling fantastic stories to his nine-year-old son, Ingmar. These stories are each of the scripts he dreams of directing in the future, when he gathers all the necessary resources. Victor and Ingmar share a present full of sadness and precariousness, but also full of robots and locations of films they have seen together. Despite forming a great team, their problems will multiply when others begin to question their role as a father.;2018;Unknown;86;['drama', 'european'];['ES'];6.2;498.0
2786;Food on the Go;The diaspora of millions of Italian emigrants marked a strong nutritional influence of this nation on the American continent. The documentary collects the similarities and differences between the dishes adapted to the American taste and his native Italy.;2017;Unknown;66;['documentation', 'european'];['IT', 'AR'];6.3;215.0
2787;Nigerian Prince;After being sent to Nigeria against his will, a stubborn Nigerian-American teenager joins forces with an internet scammer in order to return to the United States.;2018;Unknown;104;['thriller', 'drama', 'crime'];['NG', 'US'];5.7;397.0
2790;Isoken;Everyone in the Osayande family worries about Isoken. She's beautiful, successful, and surrounded by great family and friends, but she's still single at 34--a serious cause for concern in a culture obsessed with marriage. At her youngest sister's wedding, their overbearing mother thrusts her into an orchestrated matchmaking with the ultimate Edo man: Osaze. He's handsome, successful, and from a good family, which makes him perfect Nigerian-husband material. But in an unexpected turn of events, Isoken meets Kevin and falls in love with him, and he just might be what she truly wants in a partner. The only problem: not only is he not an Edo man--he is Oyinbo (Caucasian). Isoken is a romantic dramedy that explores cultural expectation, racial stereotypes, and the bonds that unite families in touching, dramatic, and comedic ways.;2017;Unknown;100;['romance', 'comedy', 'drama'];['NG'];6.4;322.0
2791;God Calling;When Sade, the central character suffers a personal tragedy, she is taken on a journey of self-discovery and faith which transforms the lives all those around her. God Calling shines a spotlight on modern day spirituality by imaginatively exploring what it might look like for Abraham or Prophet Elijah to be Nigerian in 2018, and have to contend with disbelief as well as modern-day realities such as smartphones, and social media.;2018;Unknown;120;['drama'];[];Unknown;Unknown
2793;The Lost Brother;Cetarti is drowning in nothingness. With no job or purpose, he spends his days inside watching documentaries on television, until one day he is informed that his mother and brother were gunned down. He travels from Buenos Aires to Lapachito, a decrepit town in the province of Chaco in northern Argentina to deal with their bodies and to get the life insurance money. There he meets Duarte, a sort of boss in the town and a friend of his mother's murderer who also kidnaps people for money. Cetarti's path will lead him to committing illegal acts to get his hands on the insurance money and to his involvement in Duarte's dark dealings, leading to an absurd and unexpected outcome.;2017;R;112;['thriller', 'crime', 'drama', 'european'];['AR'];6.5;1710.0
2794;Weapon of Choice;"""They never fail."" The Glock pistol has been fetishised in films and the arts, and is a regular topseller in the international arms market. For the first time, the filmmaking duo Fritz Ofner and Eva Hausberger tell the story of the rise of the Glock: An Austrian design that became the most sought-after service and murder weapon worldwide. Tracing the web of power, money, violence and politics, the film masterfully portrays the dark sides of globalisation and not least an Austrian tale of willful ignorance.";2018;Unknown;90;['documentation', 'european'];['AT', 'IQ', 'US'];4.8;162.0
2795;Lucas Brothers: On Drugs;Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson.;2017;Unknown;49;['comedy'];['US'];5.7;837.0
2796;A StoryBots Christmas;When Bo mistakenly thinks that her friends don't like her gifts, she heads to the North Pole to ask Santa for help making better presents. She learns along the way that Christmas is about far more than just the toys.;2017;Unknown;25;['animation', 'comedy', 'family', 'fantasy'];['US'];5.8;160.0
2798;The Birth Reborn 2;Unknown;2018;PG;91;['documentation'];['BR'];6.6;5.0
2799;The Doll 2;A couple who devastated after losing their only child resort into obsessive act that can dangerously threatening their own life.;2017;Unknown;116;['horror', 'thriller'];['ID'];5.1;550.0
2800;Free Rein: The Twelve Neighs of Christmas;As Bright Fields preps for its Mistletoe Ball, a broken ornament leads Zoe to a family secret, while Gaby finds herself at the mercy of new boss Mia.;2018;Unknown;58;['drama', 'comedy', 'family'];['US'];6.6;5637.0
2801;Fishtronaut: The Movie;Fishtronaut, Marina and Zeek travel to the big city in search of Grandpa, only to find that everyone else has mysteriously vanished too.;2018;G;88;['animation', 'action', 'family'];['BR'];7.5;73.0
2802;Freej Al Taibeen;Local rivals gear up to compete in a traditional game that tests their physical strength and endurance, but complications disrupt their training.;2018;PG-13;100;['comedy', 'sport'];['AE'];5.8;9.0
2803;The Trader;A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.;2018;Unknown;23;['documentation'];['GE'];Unknown;Unknown
2804;For Here or to Go?;An aspiring Indian tech entrepreneur in the Silicon Valley finds himself unexpectedly battling the bizarre American immigration system to keep his dream alive or prepare to return home forever.;2017;Unknown;105;['comedy', 'drama'];['US'];6.7;628.0
2805;Ayotzinapa: The Turtle's Pace;A film about the 43 students from Ayotzinapa who disappeared.;2018;Unknown;80;['documentation'];['MX'];7.4;206.0
2806;Rodney Carrington: Here Comes the Truth;Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.;2017;Unknown;66;['comedy', 'documentation'];['XX'];4.5;164.0
2807;Coffee for All;"Just as ""the fluttering of the wings of a butterfly can be felt on the other side of the world"" (according to the Chinese proverb) a coffee offered in Naples can be felt in Buenos Aires and replicated in New York. In the bars of threedifferent cities ofthe world, the camera will record the ""first flutter"" of a coffee cup offered to a customer.";2017;Unknown;69;['documentation', 'european'];['AR', 'IT'];5.6;398.0
2808;No One Will Ever Know;"""No One Will Ever Know"" - An anodyne environment and a perennial lack of affection, push Lucia and Braulio to turn in the fiction world; to materialize their dreams. Neither inclement reality can stop them.";2018;Unknown;102;['drama'];['MX'];6.2;135.0
2809;Fanatyk;As a son deals with his own struggles, he must calm his father's obsession with fishing before his outlandish behavior ruins the entire family.;2017;Unknown;33;['drama', 'comedy'];['PL'];Unknown;Unknown
2810;Listen;Despite living in a doomed country that hangs by a thread, Joud, a handsome sound engineer meets and falls in love with strong and free-spirited Rana. The young lovers, from completely different social and religious backgrounds, are drawn closer to each other, but a drastic turn of events gets between them and Rana suddenly slips away. As her parents forbid Joud from seeing her, the young man determined to see her again, finds new means of communicating with her by convincing Marwa, her sister, to download his voice messages and secretly play them to Rana;2017;Unknown;109;['drama', 'romance'];['LB'];6.6;230.0
2811;Can't Help Falling in Love;Gab de la Cuesta is a high-strung career woman who got recently engaged to her longtime boyfriend. Her well-planned life suddenly becomes complicated when she discovers that she is actually married to a total stranger.;2017;Unknown;119;['romance', 'comedy', 'drama'];['PH'];6.9;902.0
2812;Genius;Pressured by his dad since childhood and by his boss at work, a man has a breakdown, but finds his rehabilitation at the unlikeliest of places.;2018;Unknown;98;[];['IN'];Unknown;Unknown
2813;Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers;While in Japan, best friends Motu and Patlu have only one month to train for an epic martial arts battle against two wicked but highly skilled brothers.;2018;G;86;[];[];Unknown;Unknown
2814;Marc Maron: Too Real;Battle-scarred stand-up comedian Marc Maron unleashes a storm of ideas about meditation, mortality, documentary films and our weird modern world.;2017;Unknown;70;['comedy'];['US'];7.2;1943.0
2815;Mission Kathmandu: The Adventures of Nelly & Simon;Quebec, 1956. The impulsive and headstrong Nelly Maloye, a novice private eye, joins the methodical and pragmatic Simon Picard, a research scientist in a dubious quest to prove the existence of the elusive Yeti. The brave-hearted heroes come face-to-face with countless dangers during their trek through the heart of the Himalayas.;2017;Unknown;84;['animation', 'comedy'];['CA'];5.1;456.0
2816;Joe Rogan: Strange Times;Outspoken as ever, comedian Joe Rogan takes on politics, pro wrestling, pot laws, cats, vegans and much more in a stand-up special shot in Boston.;2018;Unknown;63;['comedy'];['US'];7.3;4357.0
2817;Lynne Koplitz: Hormonal Beast;Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.;2017;Unknown;51;['comedy'];['US'];6.3;431.0
2819;Vir Das: Abroad Understanding;Comedian Vir Das tackles nationalism, globalism, good food and bad politics in two cleverly crosscut performances in New York and New Delhi.;2017;Unknown;65;['comedy'];['IN', 'US'];6.9;1710.0
2822;Joaquín Reyes: Una y no más;Comedian and celebrity impersonator Joaquín Reyes decides to be his zesty self for a night of stories about buses, bathroom habits, royalty and more.;2017;Unknown;77;['comedy'];[];Unknown;Unknown
2823;The Insomnia Club;Three people with insomnia get together at a supermarket where they share their experiences.;2018;PG-13;84;['comedy', 'drama'];['MX'];6.2;501.0
2824;Pickpockets;An aspiring teen thieves learn what it takes to be successful pickpockets on the streets of Bogotá;2018;Unknown;100;['crime', 'drama', 'thriller'];['CO'];5.4;1192.0
2826;Munafik 2;Ustaz Adam has to help a friend whose village is corrupted by a group of misguided religionists lead by a sinister sorcerer. To make matter worse, Adam himself is also being mysteriously haunted by evil apparitions that keeps disturbing him from time to time.;2018;Unknown;104;['horror'];['MY'];5.5;1685.0
2827;Super Monsters and the Wish Star;Christmas wishes come true for Lobo, whose favorite cousin arrives for a surprise visit, and for Glorb, who wishes he could be everywhere at once!;2018;Unknown;27;['comedy', 'family', 'animation', 'fantasy'];['US'];Unknown;Unknown
2829;W. Kamau Bell: Private School Negro;"Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid.";2018;Unknown;65;['comedy'];['US'];6.4;789.0
2830;Poster Boys;Life of three men comes in trouble when their photos appear on advertisement for sterilization.;2017;PG-13;128;['comedy'];['IN'];5.4;1553.0
2831;The Lost Café;An uplifting story about a girl's decision to rise above her dark family secrets, heartbreak and culture shock to live out her dreams abroad.;2018;Unknown;76;['drama', 'comedy'];['NG', 'NO'];7.0;28.0
2833;Zion;A portrait of Zion Clark, a young wrestler who was born without legs and grew up in foster care.;2018;Unknown;10;['documentation', 'drama'];['US'];Unknown;Unknown
2834;The Hows of Us;A young couple dream of growing old together as they deal with the struggles of being in a long-term relationship.;2018;Unknown;117;['drama', 'romance', 'comedy'];['PH'];6.7;2708.0
2835;Two Catalonias;Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.;2018;Unknown;116;['documentation', 'history', 'european'];['ES'];6.4;677.0
2836;Out of Many, One;The U.S. has long offered a promise of opportunity to immigrants, but currently immigration has become a divisive issue. This documentary illustrates how an understanding of our history and democracy is essential to constructive debate, informed civic participation and shaping a new class of citizens.;2018;Unknown;35;['documentation'];['US'];Unknown;Unknown
2837;Marriage Palace;Marriage Palace is a comedy movie which takes us back to the 1990s in Punjab when a village boy, along with a friend, moves to the big city in pursuit of his one true love.;2018;Unknown;102;['comedy'];['XX'];6.2;184.0
2839;Out of Thin Air;Set within the stark Icelandic landscape, OUT OF THIN AIR examines the 1976 police investigation into the disappearance of two men in the early 1970s.;2017;Unknown;85;['crime', 'documentation'];['IS', 'GB'];6.3;2304.0
2841;Bygones Be Bygones;A mother's plan to find her bachelor son a match derails when a new prospect turns up and sinister schemes unfold.;2017;PG-13;103;['comedy'];['TR'];6.2;4054.0
2843;Finally Found Someone;Aprilyn who is left by his groom on the day of their wedding becomes viral online. Devastated, she meets Raffy who works at a PR agency hired by the father of the groom who will help her move on.;2017;Unknown;118;['comedy', 'romance'];['PH'];5.7;233.0
2844;Chris D'Elia: Man on Fire;Unbridled comic Chris D'Elia reconsiders his approach to major life events like marriage, not having kids and buying pants for your friends.;2017;Unknown;65;['comedy', 'documentation'];['US'];6.5;1729.0
2846;The Reservoir Game;An investigative reporter seeks to expose the whereabouts of a slush fund belonging to the former president of South Korea, Lee Myung-bak.;2017;Unknown;100;['documentation'];['KR'];6.0;35.0
2847;Pacíficum;Documentary that studies the history, development, fauna and flora of the Peruvian coast.;2017;Unknown;74;['documentation'];['PE'];6.5;128.0
2848;Aruna & Her Palate;An epidemiologist turns her nationwide bird flu investigation into a chance to sample local delicacies en route, with three friends along for the ride.;2018;Unknown;106;['drama', 'romance'];['ID'];7.2;770.0
2849;Rafinha Bastos: Ultimatum;An off-color joke nearly cost him everything. Brazilian comic Rafinha Bastos talks about that and much more, from his divorce to finding love again.;2018;Unknown;62;['comedy'];['BR'];6.5;219.0
2851;Meghnadbodh Rohoshyo;A professor mysteriously vanishes, leaving behind a host of suspects, a shadowy history and a clue: the anonymous birthday gift of a Bengali classic.;2017;Unknown;122;['thriller'];['IN'];6.3;510.0
2852;Mahi NRI;Set primarily in the UK's second largest city Birmingham, Mera Mahi NRI (My Beloved Non-Resident Indian) is a realistic multi- cultural comedy drama that follows the life of a student 'freshie' (a term used to describe somebody who is from the sub-continent who has recently arrived in the UK and who has very little experience of the British way of life).;2017;Unknown;132;['drama', 'comedy'];['IN'];6.0;84.0
2853;Solo el amor;A love story between a young lawyer called Emma and a Noah, a rock star.;2018;Unknown;93;['drama', 'romance', 'music', 'comedy'];['AR'];4.8;71.0
2854;Seeking a Man;Shams  is an Egyptian bank employee who dreams of becoming a mother and having her own baby, but the problem is that she refuses the idea of marriage. Shams finds a solution to her dilemma when she meets a veterinarian called Bahgat.;2017;Unknown;100;['romance', 'comedy', 'drama'];['EG'];6.3;631.0
2855;El Diesel;Stuntman Badr the Diesel lives in a poor neighborhood. He meets Donia El- Sayad, a famous movie star, whose assistant, Afaf, is Badr’s Fiancée. When Afaf gets killed, he decides to seek revenge and find those who are responsible for her death;2018;Unknown;105;['crime', 'thriller', 'action'];['EG'];4.5;455.0
2856;Franco Escamilla: Por La Anécdota;Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences -- and he's willing to do anything for new material. He's not afraid to make generalizations about how men bathe. But he is scared to talk to strangers. Especially at funerals.;2018;Unknown;66;['comedy'];['MX'];6.9;320.0
2860;Fantastica;Belat, her mother Fec and adopted siblings Daks, Pepe and Junjun face the possibility of being evicted from their land as they struggle to save their carnival. Hoping to prevent the carnival from closing, they turn to Prince, a man from Belat`s past, for help. He promises to give them a hand if they first help him look for the lost princesses Rapunselya, Maulan and Ariella so they can save the magical land, Fantastica.;2018;G;114;['comedy', 'fantasy'];['PH'];3.6;212.0
2861;Smaller and Smaller Circles;A serial killer in Payatas leaves the bodies of young boys in the dump as two Jesuit priests try to solve the murders.;2017;Unknown;111;['crime', 'thriller'];['PH'];6.7;239.0
2862;El Especial de Alex Fernández, el Especial;From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.;2017;Unknown;52;['comedy'];['MX'];6.7;74.0
2863;Vir Das: Losing It;The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special.;2018;PG-13;67;['comedy'];['US'];7.0;1254.0
2864;Vanjagar Ulagam;A woman is murdered and her neighbour is picked up as a suspect. Meanwhile, a journalist believes he can use this murder to lure an elusive gangster, with help from the guy’s former accomplice.;2018;PG-13;161;['thriller', 'action', 'crime', 'drama'];['IN'];6.1;258.0
2865;Penalty Kick;How far does a soccer fan goes for his beloved national team? Mariano Cárdenas will risk his job, wife and family to support his soccer team during the World Cup qualifiers.;2018;PG-13;89;['comedy'];['MX', 'CO'];3.7;283.0
2866;Pulang;In the 1940s, Malays were world-renowned for their seafaring skills. Being of Bugis descent, they navigated the sea with natural ease and were often the favored seamen for international shipping lines. Othman, a fisherman from a small village in Malacca, leaves his family behind to sail the world, with hopes to return home one day with worldly riches and deserved pride. After decades at sea, however, his low wages as a deckhand leaves him disillusioned. He contemplates returning home to his family but ended up settling down in Liverpool, England. 60 years later, his grandson, Ahmad, journeys halfway across the world in search of his grandfather.;2018;Unknown;120;['romance', 'drama', 'action'];['MY'];6.7;594.0
2867;Brad Paisley's Comedy Rodeo;Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.;2017;Unknown;63;['comedy'];['US'];5.7;155.0
2870;Garbage;Taxi driver Phanishwar is living with a mysterious girl, Nanaam, who he keeps in chains. When a medical student, Rami, a victim of revenge porn leaked online by an ex-boyfriend, seeks refuge in Goa, she stumbles into the strange but placid lives of Phanishwar and Nanaam.;2018;Unknown;105;['thriller', 'drama'];['IN'];3.7;1016.0
2871;Tracy Morgan: Staying Alive;In his first special since his serious car accident, Tracy Morgan cracks jokes about life in a coma, his second marriage and his family's dark side.;2017;Unknown;60;['comedy'];['XX'];6.3;1206.0
2873;Gurgaon;A real estate baron Kehri Singh manages 'Preet Real Estate' which he runs in his daughter's name whom he consider's to be his lucky mascot. A sidelined and insulted Nikki Singh is ignored by his father and is considered to be insolent, useless and unlucky. In order to pay off a huge debt to a local criminal, Nikki sets off a chilling event that forces his father to revisit his dark past and confront a brutal truth.;2017;Unknown;107;['crime', 'thriller'];['IN'];6.5;2216.0
2874;Todo lo que sería Lucas Lauriente;"In his stand-up set, Argentine comic Lucas Lauriente animatedly rattles off reflections on different generations and begs kids to stop saying ""goals.""";2018;Unknown;74;['comedy'];['AR', 'US'];6.7;110.0
2875;#FriendButMarried;Pining for his high school crush for years, a young man puts up his best efforts to move out of the friend zone until she reveals she's getting married.;2018;Unknown;102;['romance', 'comedy', 'drama'];['ID'];6.8;714.0
2876;Gun City;Barcelona, ​​Spain, 1921. A tough cop from Madrid arrives in the city to locate, under the suspicious scrutiny of corrupt local police officers, a significant amount of military weaponry stolen from a train, allegedly by revolutionary anarchists.;2018;Unknown;127;['thriller', 'action', 'crime', 'history', 'european'];['ES', 'FR'];6.3;3895.0
2877;Todd Barry: Spicy Honey;With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.;2017;Unknown;60;['comedy'];['US'];6.8;855.0
2878;My Travel Buddy;Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.;2017;PG-13;115;['comedy'];['TR'];6.1;6747.0
2879;Mo Amer: The Vagabond;Arab-American comedian Mo Amer recounts his life as a refugee comic, from traveling with the name Mohammed to his long path to citizenship.;2018;Unknown;56;['comedy', 'documentation'];['US'];7.3;838.0
2880;Puppy Star Christmas;The Pup Star family just got bigger! And the new pups: Cindy, Rosie, Charlie, and Brody will have to learn the true meaning of Christmas. When Pup Star’s mean team, scheme to ruin Christmas, the pups end up in the North Pole to save Santa and the holiday spirit. Their adventure is filled with great pup-tastic songs to spread holiday cheer all year round.;2018;PG;90;['family', 'comedy'];['US'];3.6;249.0
2881;Noblemen;A 15 year old boy, struggling with his adolescent years, is terrorized by a gang of bullies in a posh boarding school. This sets forth a chain of events that leads to a loss of life and innocence.;2018;Unknown;108;['drama'];['IN'];5.6;300.0
2882;Back to Q82;Eager to rejoin her divorced parents, an inventor's daughter drives his time-traveling car back to 1982. But a secret crush accidentally follows.;2017;Unknown;105;['scifi', 'action', 'comedy'];['KW'];6.1;104.0
2883;Ladies First;An inspirational survival story of Deepika Kumari who, as a girl born on the roadside to abject poverty in rural India, went in search of food, stumbled upon archery, and within 4 years became the Number One archer in the World.;2017;G;39;['documentation', 'comedy', 'romance'];['IN'];3.9;25.0
2885;Voulez-vous rire avec moi ce soir?;French humorist Yacine Belhousse tours the world to explore how stand-up comedians make audiences laugh across cultures.;2018;Unknown;93;['documentation', 'european'];['FR'];6.8;43.0
2886;Recovery Boys;In the heart of America's opioid epidemic, four men try to reinvent their lives and mend their broken relationships after years of drug abuse.;2018;Unknown;90;['documentation'];['US'];6.7;720.0
2887;King of Boys;The story of Alhaja Eniola Salami, a businesswoman and philanthropist with a checkered past and a promising political future. As her political ambitions see her outgrowing the underworld connections responsible for her considerable wealth, she's drawn into a power struggle that threatens everything she holds dear.;2018;Unknown;169;['drama', 'crime'];['NG'];5.8;423.0
2888;Little Miss Sumo;In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime.;2018;Unknown;18;['documentation'];['JP', 'GB'];Unknown;Unknown
